,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,year,cast,crew,keywords,movieId,imdbId,tmdbId
40665,40665,40665,40665,False,,0,,,150871,tt0280377,English,"10,000 Black Men Named George","In the 1920s, the rights of American workers to join a labor union was still considered an open question, and African-Americans were routinely denied their civil and economic rights.  10,000 Black Men Named George, the title, refers to the fact Pullman porters were often called ""George"" by white passengers, which was considered a racial slur.",0.002359,http://img.omdbapi.com/?i=tt0280377&h=600&apikey=f3f2af9c,,,2002-02-24,0.0,90.0,,Released,,"10,000 Black Men Named George",False,0.0,0.0,2002,,,,,,
40769,40769,40769,40769,False,,0,Documentary,,376426,tt5151716,English,Tony Robbins: I Am Not Your Guru,"Granted unprecedented access, Berlinger captures renowned life and business strategist Tony Robbins behind the scenes of his mega seminar Date with Destiny, pulling back the curtain on this life-altering and controversial event, the zealous participants and the man himself.",0.942684,http://img.omdbapi.com/?i=tt5151716&h=600&apikey=f3f2af9c,Radical_Media,United_States_of_America,2016-07-15,0.0,115.0,English,Released,Our entire life changes in a moment.,Tony Robbins: I Am Not Your Guru,False,6.6,23.0,2016,Himself-Tony_Robbins,Joe_Berlinger,,,,
40842,40842,40842,40842,False,,0,"Drama,Comedy",,340224,tt3163080,English,"Hello, My Name Is Frank","Comedy about Frank, a hermit with Tourette Syndrome who is thrust into the harsh realities of the world when his caregiver dies. After recognizing that Frank is despondent, the caregiver's teenage daughter, Laura, drags a reluctant Frank along on a life-changing road trip with Laura and her friends.  -  Garrett M. Brown, Rachel DiPillo, Mary Kate Wiles",0.035052,http://img.omdbapi.com/?i=tt3163080&h=600&apikey=f3f2af9c,,,2014-01-01,0.0,0.0,,Released,,"Hello, My Name Is Frank",False,0.0,0.0,2014,"Frank_Brown-Garrett_M._Brown,Laura-Rachel_DiPillo,Kim-Mary_Kate_Wiles,Alisa-Hayley_Kiyoko,Vinnie-Travis_Caldwell,Preacher-Wayne_Duvall",,,,,
41301,41301,41301,41301,False,,0,Comedy,,142966,tt2047709,English,"Dave Attell: Hey, Your Mouth's Not Pregnant!","Standup special recorded at The Funny Bone in Newport, Kentucky.",0.506726,http://img.omdbapi.com/?i=tt2047709&h=600&apikey=f3f2af9c,,,2006-04-20,0.0,48.0,English,Released,,"Dave Attell: Hey, Your Mouth's Not Pregnant!",False,7.0,1.0,2006,Himself-Dave_Attell,Nick_McKinney,stand-up_comedy,,,
41405,41405,41405,41405,False,,0,"Romance,Animation,Drama",https://www.funimationfilms.com/movie/yourname/,372058,tt5311514,Japanese,君の名は。,"High schoolers Mitsuha and Taki are complete strangers living separate lives. But one night, they suddenly switch places. Mitsuha wakes up in Taki’s body, and he in hers. This bizarre occurrence continues to happen randomly, and the two must adjust their lives around each other.",34.461252,http://img.omdbapi.com/?i=tt5311514&h=600&apikey=f3f2af9c,CoMix_Wave_Films,Japan,2016-08-26,355298270.0,106.0,日本語,Released,,Your Name.,False,8.5,1030.0,2016,"Taki_Tachibana_(voice)-Ryunosuke_Kamiki,Mitsuha_Miyamizu_(voice)-Mone_Kamishiraishi,Miki_Okudera_(voice)-Masami_Nagasawa,Hitoha_Miyamizu_(voice)-Etsuko_Ichihara,Katsuhiko_Teshigawara_(voice)-Ryou_Narita,Sayaka_Natori_(voice)-Aoi_Yuki,Tsukasa_Fuji_(voice)-Nobunaga_Shimazaki,Shinta_Takagi_(voice)-Kaito_Ishikawa,Yotsuha_Miyamizu_(voice)-Tani_Kanon,Toshiki_Miyamizu_(voice)-Masaki_Terasoma,Futaha_Miyamizu_(voice)-Sayaka_Ohara,Yukari_Yukino_(voice)-Kana_Hanazawa,Taki's_father_(voice)-Kazuhiko_Inoue",Makoto_Shinkai,"supernatural,romance,school,star_crossed_lovers,anime,body_switching",,,
41614,41614,41614,41614,False,,0,"Animation,Comedy",,105325,tt1114718,English,How to Hook Up Your Home Theater,"Goofy tries to set up his new home theater in time for the big game, with disastrous results.",2.325702,http://img.omdbapi.com/?i=tt1114718&h=600&apikey=f3f2af9c,"Walt_Disney_Pictures,Walt_Disney_Animation_Studios",United_States_of_America,2007-12-21,0.0,6.0,English,Released,,How to Hook Up Your Home Theater,False,7.8,17.0,2007,"Goofy_(voice)-Bill_Farmer,Narrator_(voice)-Corey_Burton",Kevin_Deters,"home,technology,shopping,disney_short,mall,installation,watching_tv,goofy,delivery",105325.0,2274570.0,172828.0
41712,41712,41712,41712,False,,0,Drama,,352199,tt4898888,Italian,Per amor vostro,"An extremely mannered and increasingly preposterous tale of a fortysomething woman who has to deal with an abusive, double-dealing husband and a handsome, soap-actor lover who seems to be too good to be true.",0.536357,http://img.omdbapi.com/?i=tt4898888&h=600&apikey=f3f2af9c,,Italy,2015-09-03,0.0,110.0,Italiano,Post Production,,For Your Sake,False,6.0,6.0,2015,"-Valeria_Golino,-Massimiliano_Gallo,-Adriano_Giannini,-Elisabetta_Mirra,-Edoardo_Crò,-Daria_D'Isanto,-Salvatore_Cantalupo,-Rosaria_Di_Ciocco",Giuseppe_M._Gaudino,,,,
41847,41847,41847,41847,False,,0,Romance,http://hometheaterfilms.com/inlawfullyyours/,412518,tt4286666,English,In-Lawfully Yours,"Following both the death of her father-in-law and a divorce, Jesse, a New Yorker, returns to a small town to live with her now widowed mother-in-law.  Jesse struggles to fit in with the local townsfolk who don’t welcome her with open arms to say the least.  Jesse becomes acquainted with the local pastor, her widowed brother-in-law, falling in love with him, much to the dismay of the community. Things get even more complicated when her ex-husband comes calling, suspiciously trying to win her back.  Between her love life and entangled in-laws, Jesse is tested as she seeks the answer to where she truly belongs.",1.46537,http://img.omdbapi.com/?i=tt4286666&h=600&apikey=f3f2af9c,Home_Theater_Films,United_States_of_America,2016-09-06,0.0,85.0,English,Released,Sometimes a second chance comes when you least expect it!,In-Lawfully Yours,False,5.9,16.0,2016,"Jesse-Chelsey_Crisp,Ben-Joseph_Williamson,Naomi-Marilu_Henner,Father_Grayson-Corbin_Bernsen,Chaz-Philip_Boyd,Doris-Kate_Sanford,Daphne-Erin_Muroski,Sweet_Young_Thing-Taylor_Lyons,Mrs._Crowley-August_Armstrong,Church_Member-Kaleigh_Jo_Keller",Robert_Kirbyson,,,,
41857,41857,41857,41857,False,,0,Comedy,,135286,tt0028275,French,Soigne ton Gauche,"Roger, son of a farmer, wants to be a boxer, and gets his chance by filling in for a boxer's sparring partner. However, Roger does not know how to box and reads a rule book while in the ring.",0.518977,http://img.omdbapi.com/?i=tt0028275&h=600&apikey=f3f2af9c,,France,1936-08-20,0.0,13.0,Français,Released,,Watch Your Left,False,6.0,5.0,1936,"Roger-Jacques_Tati,Postman-Max_Martell,Boxer-Louis_Robur,-Cliville,-Jean_Aurel,-Champel,-Van_der_Haegen",René_Clément,,135286.0,118909.0,92943.0
41895,41895,41895,41895,False,,0,Drama,http://www.mynameisemilythefilm.com/,356189,tt3319018,English,My Name Is Emily,"Packed off to a foster home after her father is insti­tu­tion­al­ized, a rebellious young Irish girl resolves to bust her dad out of the hospital where he's been confined.",0.550609,http://img.omdbapi.com/?i=tt3319018&h=600&apikey=f3f2af9c,"Irish_Film_Board,Newgrange_Pictures,Kennedy_Films",Ireland,2016-04-08,0.0,94.0,English,Released,,My Name Is Emily,False,6.7,3.0,2016,"Emily-Evanna_Lynch,Robert-Michael_Smiley,Arden-George_Webster,Emily's_Mother-Deirdre_Mullins,Greasy_Haired_Teacher-Cathy_Belton,Swimming_Teacher-Martin_McCann,Dr._Golding-Barry_McGovern,Granny-Stella_McCusker,Arden's_father-Declan_Conlon,Young_Policeman-Dónall_Ó_Héalai,June-Ally_Ni_Chiarain,Midwife-Laura_Matassa,Square_Head-John_Travers,Young_Emily-Sarah_Minto,Peter_Spade-Michael_Hough,Arden's_Mother-Ali_White,Newborn_Emily-Millie_Donnelly,Robert's_school_Groupie-Ann_Marie_Murray,Nurse-Catherine_Walsh,Steve-Loui_Vangelder,Toddler_Emily-Sadie_Fitzmaurice,Toddler_Emily-Hunter_Fitzmaurice,Male_Student-Conor_Knox,Young_Arden-Kai_Power,Trapeze_Artist-Kate_Parry,Bored_Student_(uncredited)-Bobby_Calloway,Girl_Swimming_(uncredited)-Meghan_Jones,Fan_in_Bookshop_(uncredited)-Peter_Robbie",Simon_Fitzmaurice,,,,
41934,41934,41934,41934,False,,0,"Crime,Comedy",,363383,tt3788510,Hungarian,Az éjszakám a nappalod,"Novák cannot sleep. Not to disturb his girlfriend, he spends his nights in the streets of Budapest and gets into weirder and weirder, more and more impossible and dangerous situations and liaisons. Unless he dies, he may regain his dreams by them.",0.144624,http://img.omdbapi.com/?i=tt3788510&h=600&apikey=f3f2af9c,Új_Budapest_Filmstudió,,2015-10-26,0.0,0.0,,Released,,"My Night, Your Day",False,10.0,1.0,2015,,,,,,
42543,42543,42543,42543,False,,0,Documentary,,362610,tt2949296,Spanish,I Am Your Father,"David Prowse is an eighty years old actor, who has lived behind Darth Vader's mask during three decades. A group of Star Wars fans find out why he has been apparently forgotten by Lucasfilm during thirty years, and decide to give him back the glory he never had. This is their last opportunity.",1.867981,http://img.omdbapi.com/?i=tt2949296&h=600&apikey=f3f2af9c,"Singular_Audiovisual,Strange_Friends,Coproducción_España-Reino_Unido,Nova_Televisió",Spain,2015-10-05,0.0,83.0,"English,Español",Released,You know the movies. You know the villain. Now meet the man.,I Am Your Father,False,6.9,19.0,2015,"Himself-David_Prowse,Himself-Marcos_Cabotá,Himself-Marcus_Hearn,Himself-Jonathan_Rigby,Himself-Lou_Ferrigno,Himself-Kenny_Baker,Himself-Gary_Kurtz,Himself-Robert_Watts,Himself-Ben_Burtt,Himself-Jeremy_Bulloch,Himself-Manuel_M._Velasco,Himself-Eduardo_Biurrun,Himself-David_Ambit,Narrator_(voice)-Colm_Meaney",Marcos_Cabotá,"film_making,interview,makeup,space_opera,injustice,george_lucas,acting,fan_convention,darth_vader,convention",,,
42818,42818,42818,42818,False,,0,Animation,,59356,tt0082335,English,This Unnameable Little Broom,Stop-motion animated short film in which a puppet on a trike captures a puppet bird-man.,0.572949,http://img.omdbapi.com/?i=tt0082335&h=600&apikey=f3f2af9c,Koninck_Studios,United_Kingdom,1985-01-01,0.0,11.0,,Released,,This Unnameable Little Broom,False,6.2,8.0,1985,,Stephen_Quay,stop_motion,,,
42859,42859,42859,42859,False,,0,Documentary,http://www.magpictures.com/iamnotyournegro/,411019,tt5804038,English,I Am Not Your Negro,"Working from the text of James Baldwin’s unfinished final novel, director Raoul Peck creates a meditation on what it means to be Black in the United States.",11.781919,http://img.omdbapi.com/?i=tt5804038&h=600&apikey=f3f2af9c,"Magnolia_Pictures,Velvet_Film","Belgium,France,United_States_of_America",2017-02-03,0.0,95.0,English,Released,,I Am Not Your Negro,False,8.0,87.0,2017,"Narrator_(voice)-Samuel_L._Jackson,Himself_(archive_footage)-James_Baldwin,Himself_(archive_footage)-Malcolm_X,Himself_(archive_footage)-Martin_Luther_King,Himself_(archive_footage)-Medgar_Evers,Himself_(archive_footage)-Ray_Charles,Himself_(archive_footage)-Harry_Belafonte,Herself-Shumerria_Harris,Herself-Cathy_Salvodon",Raoul_Peck,"race_politics,martin_luther_king,documentary,racism,african_american,interviews,james_baldwin,malcom_x",,,
43126,43126,43126,43126,False,,8000000,"Drama,Family,Comedy",,404378,tt3606888,English,A Street Cat Named Bob,"Based on the international best selling book. The true feel good story of how James Bowen, a busker and recovering drug addict, had his life transformed when he met a stray ginger cat.",9.609879,http://img.omdbapi.com/?i=tt3606888&h=600&apikey=f3f2af9c,"Prescience,Iris_productions,Shooting_Script_Films",United_Kingdom,2016-11-04,82703.0,103.0,English,Released,Sometimes it takes nine lives to save one,A Street Cat Named Bob,False,7.5,195.0,2016,"James_Bowen-Luke_Treadaway,Betty-Ruta_Gedmintas,Val-Joanne_Froggatt,Nigel_Bowen-Anthony_Stewart_Head,Mary-Caroline_Goodall,Bob-Bob_the_Cat,Hillary-Beth_Goddard,Baz-Darren_Evans,Elsie-Ruth_Sheen,Bus_Conductress-Nina_Wadia,Tube_Station_Guard-John_Henshaw,Kelly-Nadine_Marshall,Local_Housing_Officer-Lorraine_Ashbourne,Pharmacist-Akbar_Kurtha,Meter_Lady-Llewella_Gideon,Vet_Receptionist-Ivana_Bašić,Peter_Gruner-Rob_Jarvis,Faith-Sasha_Dickens,Pris-Cleopatra_Dickens,Cat_Lover-Rosie_Ede,Tony-Tony_Jayawardena,Man_with_Car-Adam_Riches,Danielle-Frances_Ashman,American_Wife-Jill_Winternitz,American_Husband-Ben_Deery,Tourist-Gemma_Nichols,Beatbox_Performer-Pearl_Maburutse,Cat_Enthusiast-Margot_Edwards,Rich_Woman-Hattie_Ladbury,Aggressive_Dog_Owner-Jacob_James_Beswick,Himself-James_Bowen",Roger_Spottiswoode,"based_on_novel,cat,human_animal_relationship,biography,addiction,drug_addict,recovering_drug_addict,moral_transformation,street_musician,busker,unlucky",,,
43281,43281,43281,43281,False,,0,"Drama,Thriller",,160165,tt2650642,Polish,W Imię...,"The contemporary story of a priest who launches a centre for troubled youth in a small parish. He is a good priest and is well-liked by his congregation, which remains unaware of his complicated past.",4.891581,http://img.omdbapi.com/?i=tt2650642&h=600&apikey=f3f2af9c,"Canal+Polska,Zentropa_International_Poland,Shot_-_Szumowski",Poland,2013-09-06,0.0,102.0,Polski,Released,,In the Name of...,False,6.4,22.0,2013,"Priest_Adam-Andrzej_Chyra,Łukasz-Mateusz_Kościukiewicz,Ewa-Maja_Ostaszewska,Matka_Łukasza-Maria_Maj,Nauczyciel_Michał-Łukasz_Simlat,Adrian-Tomasz_Schuchardt,Rudy-Kamil_Adamowicz,Gajo-Mateusz_Gajko,Koko-Jakub_Gentek,Babun-Daniel_Świderski,Mateusz-Mateusz_Malczewski,Itan-Krystian_Poniatowski,Sztacha-Kacper_Sztachański,Kamil-Kamil_Konopko",Małgorzata_Szumowska,"gay,homophobia,priest,homosexuality,gay_interest,in_the_closet,gay_sex,catholic,poland,gay_man,homophobe,catholic_church,homoeroticism,lgbt,catholicism,masuria_poland,catholic_priest,woman_director,homophobic",160165.0,104523.0,34202.0
43340,43340,43340,43340,False,,0,"Documentary,Comedy,TV_Movie",http://www.georgecarlin.com,34163,tt0199554,English,George Carlin: Playin' with Your Head,"George Carlin is in top form with these stand-up recorded at the Beverly Theater in Los Angeles in 1986. Routines included are ""Losing Things,"" ""Charities,"" ""Sports,"" ""Hello and Goodbye,"" ""Battered Plants,"" ""Earrings,"" and ""A Moment of Silence."" Also included is a short film entitled ""The Envelope"" co-starring Vic Tayback.",1.093867,http://img.omdbapi.com/?i=tt0199554&h=600&apikey=f3f2af9c,"Home_Box_Office_(HBO),Carlin_Productions",United_States_of_America,1986-05-02,0.0,58.0,English,Released,,George Carlin: Playin' with Your Head,False,7.1,7.0,1986,"Himself_/_Mike_Holder-George_Carlin,The_Bad_Guys-Rick_Ducommun,The_Bad_Guys-Anthony_James,The_Bad_Guys-Vic_Tayback,Billy-Adam_Rich,Pops-Lyle_Talbot",Rocco_Urbisci,"stage,comedian,stand-up_comedy,cult_comedy,live_comedy,adult_humor,live_performance,concert_film,tv_movie,tv_special",,,
43420,43420,43420,43420,False,,0,Documentary,,418697,tt2352196,English,Thank You for Your Service,An investigation into the failed mental health policies within the US military and the deadly consequences to the troops.,0.34787,http://img.omdbapi.com/?i=tt2352196&h=600&apikey=f3f2af9c,,,2016-09-16,0.0,88.0,,Released,,Thank You for Your Service,False,0.0,0.0,2016,,Tom_Donahue,,,,
43426,43426,43426,43426,False,,4696772,"Romance,Drama",http://sonyclassics.com/callmebyyourname/,398818,tt5726616,English,Call Me by Your Name,"Elio Perlman is spending the summer with his family at their vacation home in Lombardy, Italy. When his father hires a handsome doctoral student, the curious 17-year-old finds himself developing a growing attraction to the young man.",4.300874,http://img.omdbapi.com/?i=tt5726616&h=600&apikey=f3f2af9c,,"Brazil,France,Italy,United_States_of_America",2017-10-27,0.0,130.0,"Français,English,Italiano",Released,,Call Me by Your Name,False,0.0,18.0,2017,"Elio_Perlman-Timothée_Chalamet,Oliver-Armie_Hammer,Mr._Perlman-Michael_Stuhlbarg,Annella_Perlman-Amira_Casar,Marzia-Esther_Garrel,Chiara-Victoire_Du_Bois,Mafalda-Vanda_Capriolo,Anchiese-Antonio_Rimoldi,Isaac-Peter_Spears,Mounir-André_Aciman,Art_Historian_1-Elena_Bucci,Art_Historian_2-Marco_Sgrosso",Luca_Guadagnino,"italy,based_on_novel,love,gay_relationship,summer,teenage_boy,lgbt",,,
43476,43476,43476,43476,False,,0,Comedy,https://www.netflix.com/title/80133549,437752,tt6184894,English,Bill Burr: Walk Your Way Out,"No-nonsense comic Bill Burr takes the stage in Nashville and riffs on fast food, overpopulation, dictators and gorilla sign language.",1.415218,http://img.omdbapi.com/?i=tt6184894&h=600&apikey=f3f2af9c,"Comedy_Dynamics,Netflix",United_States_of_America,2017-01-31,0.0,77.0,English,Released,,Bill Burr: Walk Your Way Out,False,6.8,21.0,2017,Himself-Bill_Burr,Jay_Karas,stand-up_comedy,,,
43502,43502,43502,43502,False,,0,"Family,Comedy",,15642,tt0480558,German,Mein Name ist Eugen,"Four kids - Eugen, Wrigley, Bäschteli and Eduard - leave for an adventure around Switzerland, searching for the fabulous treasure of Titicaca Lake, discovered by Fritzli Bühler.",0.824792,http://img.omdbapi.com/?i=tt0480558&h=600&apikey=f3f2af9c,"Kontraproduktion_AG,Schweizer_Fernsehen_(FS),Impuls_Pictures",Switzerland,2006-12-28,0.0,100.0,Deutsch,Released,,Rascals on the Road,False,7.1,7.0,2006,"Eugen-Manuel_Häberli,Wrigley-Janic_Halioua,Bäschteli-Dominic_Hänni,Eduard-Alex_Niederhäuser,Vater_Eugen-Mike_Müller,Vater_Wrigley-Patrick_Frey,Fritzli_Bühler-Beat_Schlatter,Vater_Bäschteli-Jürg_Löw,Tante_Melanie-Stephanie_Glaser,Polizeibeamter_Luzern-Viktor_Giacobbo,Hausfrau-Nella_Martinetti",Michael_Steiner,,,,
43581,43581,43581,43581,False,,0,"Comedy,Romance",,70807,tt1700458,German,Eine Insel namens Udo,"Udo is invisible - no one ever seems to notice him. He makes the most of it, working as a department store detective and living off other people's lives as they never notice him tagging along. Until he meets the one woman who sees him.",0.439169,http://img.omdbapi.com/?i=tt1700458&h=600&apikey=f3f2af9c,,Germany,2011-06-16,0.0,80.0,Deutsch,Released,,Eine Insel namens Udo,False,5.9,11.0,2011,"Udo_Gries-Kurt_Krömer,Jasmin-Fritzi_Haberlandt,Amanda-Bernd_Moss,Sallinen-Kari_Ketonen,Nicki-Maja_Beckmann,Herr_Weber-Jan-Gregor_Kremp,Winker-Christopher_Becker,Rezeptionist-Rolf_Berg,Mann_mit_Cowboyhut-Piet_Fuchs,Frau_Weber-Johanna_Gastdorf,Milchpumpenfrau-Anna_Hilgedieck,Tour-de-France-Mann-Markus_Klauk,Reiche_Diebin-Petra_Nadolny,-Andreas_Windhuis",Markus_Sehr,"supermarket,tent,department_store,love,security_guard,invisibility,transvestite,rollerblading",,,
